Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,Application ID,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Employee Source
35,Current employee,Travel_Rarely,670,Research & Development,10,4,Medical,1,17971,141426,1,Female,51,3,2,Healthcare Representative,3,Single,6142,4223,0,Y,Yes,16,3,3,80,0,10,4,3,5,2,0,4,Company Website
35,Current employee,Travel_Rarely,750,Research & Development,28,3,Life Sciences,1,18065,141520,2,Male,46,4,2,Laboratory Technician,3,Married,3407,25348,1,Y,No,17,3,4,80,2,10,3,2,10,9,6,8,Indeed
35,Current employee,Travel_Rarely,750,Research & Development,28,3,Technical Degree,1,18068,141523,2,Male,46,4,2,Laboratory Technician,3,Married,3407,25348,1,Y,No,17,3,4,80,2,10,3,2,10,9,6,8,Indeed
35,Current employee,Travel_Rarely,750,Research & Development,28,3,Life Sciences,1,18069,141524,2,Male,46,4,2,Laboratory Technician,3,Married,3407,25348,1,Y,No,17,3,4,80,2,10,3,2,10,9,6,8,Indeed
35,Current employee,Travel_Rarely,750,Research & Development,28,3,Technical Degree,1,18070,141525,2,Male,46,4,2,Laboratory Technician,3,Married,3407,25348,1,Y,No,17,3,4,80,2,10,3,2,10,9,6,8,Indeed
35,Current employee,Travel_Rarely,750,Research & Development,28,3,Life Sciences,1,18072,141527,2,Male,46,4,2,Laboratory Technician,3,Married,3407,25348,1,Y,No,17,3,4,80,2,10,3,2,10,9,6,8,Indeed
35,Current employee,Travel_Rarely,750,Research & Development,28,3,Technical Degree,1,18075,141530,2,Male,46,4,2,Laboratory Technician,3,Married,3407,25348,1,Y,No,17,3,4,80,2,10,3,2,10,9,6,8,Indeed
35,Current employee,Travel_Rarely,750,Research & Development,28,3,Life Sciences,1,18076,141531,2,Male,46,4,2,Laboratory Technician,3,Married,3407,25348,1,Y,No,17,3,4,80,2,10,3,2,10,9,6,8,Indeed
35,Current employee,Travel_Rarely,750,Research & Development,28,3,Technical Degree,1,18077,141532,2,Male,46,4,2,Laboratory Technician,3,Married,3407,25348,1,Y,No,17,3,4,80,2,10,3,2,10,9,6,8,Indeed
35,Current employee,Travel_Rarely,1349,Research & Development,7,2,Life Sciences,1,18126,141581,3,Male,63,2,1,Laboratory Technician,4,Married,2690,7713,1,Y,No,18,3,4,80,1,1,5,2,1,0,0,1,Adzuna
35,Current employee,Travel_Rarely,1349,Research & Development,7,2,Marketing,1,18128,141583,3,Male,63,2,1,Laboratory Technician,4,Married,2690,7713,1,Y,No,18,3,4,80,1,1,5,2,1,0,0,1,Adzuna
35,Current employee,Travel_Rarely,1349,Research & Development,7,2,Life Sciences,1,18130,141585,3,Male,63,2,1,Laboratory Technician,4,Married,2690,7713,1,Y,No,18,3,4,80,1,1,5,2,1,0,0,1,Adzuna
35,Current employee,Travel_Rarely,1349,Research & Development,7,2,Marketing,1,18131,141586,3,Male,63,2,1,Laboratory Technician,4,Married,2690,7713,1,Y,No,18,3,4,80,1,1,5,2,1,0,0,1,Adzuna
35,Current employee,Travel_Rarely,1349,Research & Development,7,2,Marketing,1,18135,141590,3,Male,63,2,1,Laboratory Technician,4,Married,2690,7713,1,Y,No,18,3,4,80,1,1,5,2,1,0,0,1,Adzuna
35,Current employee,Travel_Rarely,1349,Research & Development,7,2,Life Sciences,1,18137,141592,3,Male,63,2,1,Laboratory Technician,4,Married,2690,7713,1,Y,No,18,3,4,80,1,1,5,2,1,0,0,1,Adzuna
35,Current employee,Travel_Rarely,1349,Research & Development,7,2,Marketing,1,18138,141593,3,Male,63,2,1,Laboratory Technician,4,Married,2690,7713,1,Y,No,18,3,4,80,1,1,5,2,1,0,0,1,Adzuna
35,Current employee,Travel_Rarely,992,Research & Development,1,3,Medical,1,18157,141612,4,Male,86,3,1,Laboratory Technician,2,Married,2408,7324,1,Y,Yes,17,3,3,80,3,1,3,3,1,1,0,0,Company Website
35,Current employee,Travel_Rarely,992,Research & Development,1,3,Life Sciences,1,18158,141613,4,Male,86,3,1,Laboratory Technician,2,Married,2408,7324,1,Y,Yes,17,3,3,80,3,1,3,3,1,1,,0,Company Website
35,Current employee,Travel_Rarely,992,Research & Development,1,3,Medical,1,18162,141617,4,Male,86,3,1,Laboratory Technician,2,Married,2408,7324,1,Y,Yes,17,3,3,80,3,1,3,3,1,1,0,0,Company Website
35,Current employee,Travel_Rarely,992,Research & Development,1,3,Life Sciences,1,18163,141618,4,Male,86,3,1,Laboratory Technician,2,Married,2408,7324,1,Y,Yes,17,3,3,80,3,1,3,3,1,1,0,0,Company Website
35,Current employee,Travel_Rarely,992,Research & Development,1,3,Medical,1,18164,141619,4,Male,86,3,1,Laboratory Technician,2,Married,2408,7324,1,Y,Yes,17,3,3,80,3,1,3,3,1,1,0,0,Company Website
35,Current employee,Travel_Rarely,992,Research & Development,1,3,Life Sciences,1,18165,141620,4,Male,86,3,1,Laboratory Technician,2,Married,2408,7324,1,Y,Yes,17,3,3,80,3,1,3,3,1,1,0,0,Company Website
35,Current employee,Travel_Rarely,992,Research & Development,1,3,Medical,1,18169,141624,4,Male,86,3,1,Laboratory Technician,2,Married,2408,7324,1,Y,Yes,17,3,3,80,3,1,3,3,1,1,0,0,Company Website
35,Current employee,Travel_Rarely,992,Research & Development,1,3,Life Sciences,1,18170,141625,4,Male,86,3,1,Laboratory Technician,2,Married,2408,7324,1,Y,Yes,17,3,3,80,3,1,3,3,1,1,0,0,Company Website
35,Current employee,Travel_Rarely,670,Research & Development,10,4,Medical,1,18216,141671,4,Female,87,3,5,Research Director,4,Divorced,19049,3549,0,Y,Yes,14,3,4,80,1,23,4,2,22,7,1,10,Company Website
35,Current employee,Travel_Rarely,670,Research & Development,10,4,Medical,1,18218,141673,4,Female,87,3,5,Research Director,4,Divorced,19049,3549,2,Y,Yes,14,3,4,80,1,23,4,2,22,7,1,10,Company Website
35,Current employee,Travel_Rarely,670,Research & Development,10,4,Medical,1,18219,141674,4,Female,87,3,5,Research Director,4,Divorced,19049,3549,0,Y,Yes,14,3,4,80,1,23,4,2,22,7,1,10,Company Website
35,Current employee,Travel_Rarely,670,Research & Development,10,4,Medical,1,18220,141675,4,Female,87,3,5,Research Director,4,Divorced,19049,3549,2,Y,Yes,14,3,4,80,1,23,4,2,22,7,1,10,Company Website
35,Current employee,Travel_Rarely,670,Research & Development,10,4,Medical,1,18223,141678,4,Female,87,3,5,Research Director,4,Divorced,19049,3549,0,Y,Yes,14,3,4,80,1,23,4,2,22,7,1,10,Company Website
35,Current employee,Travel_Rarely,670,Research & Development,10,4,Medical,1,18225,141680,4,Female,87,3,5,Research Director,4,Divorced,19049,3549,2,Y,Yes,14,3,4,80,1,23,4,2,22,7,1,10,Company Website
35,Current employee,Travel_Rarely,670,Research & Development,10,4,Medical,1,18226,141681,4,Female,87,3,5,Research Director,4,Divorced,19049,3549,0,Y,Yes,14,3,4,80,1,23,4,2,22,7,1,10,Company Website
35,Current employee,Travel_Rarely,670,Research & Development,10,4,Medical,1,18227,141682,4,Female,87,3,5,Research Director,4,Divorced,19049,3549,2,Y,Yes,14,3,4,80,1,23,4,2,22,7,1,10,Company Website
35,Current employee,Travel_Rarely,819,Research & Development,18,5,Life Sciences,1,18371,141826,2,Male,48,4,2,Research Scientist,1,Married,5208,26312,1,Y,No,11,4,4,80,0,16,2,3,16,15,1,10,Jora
35,Current employee,Travel_Rarely,819,Research & Development,18,5,Medical,1,18374,141829,2,Male,48,4,2,Research Scientist,1,Married,5208,26312,3,Y,No,11,4,4,80,0,16,2,3,16,15,1,10,Jora
35,Current employee,Travel_Rarely,819,Research & Development,18,5,Life Sciences,1,18377,141832,2,Male,48,4,2,Research Scientist,1,Married,5208,26312,1,Y,No,11,3,4,80,0,16,2,3,16,15,1,10,Jora
35,Current employee,Travel_Rarely,819,Research & Development,18,5,Medical,1,18378,141833,2,Male,48,4,2,Research Scientist,1,Married,5208,26312,3,Y,No,11,3,4,80,0,16,2,3,16,15,1,10,Jora
35,Current employee,Travel_Rarely,819,Research & Development,18,5,Medical,1,18381,141836,2,Male,48,4,2,Research Scientist,1,Married,5208,26312,3,Y,No,11,4,4,80,0,16,2,3,16,15,1,10,Jora
35,Current employee,Travel_Rarely,819,Research & Development,18,5,Life Sciences,1,18384,141839,2,Male,48,4,2,Research Scientist,1,Married,5208,26312,1,Y,No,11,3,4,80,0,16,2,3,16,15,1,10,Jora
35,Current employee,Travel_Rarely,819,Research & Development,18,5,Medical,1,18385,141840,2,Male,48,4,2,Research Scientist,1,Married,5208,26312,3,Y,No,11,3,4,80,0,16,2,3,16,15,1,10,Jora
35,Current employee,Non-Travel,208,Research & Development,8,4,Life Sciences,1,18488,141943,3,Female,52,3,2,Healthcare Representative,3,Married,4148,12250,1,Y,No,12,3,4,80,1,15,5,3,14,11,2,9,Company Website
35,Current employee,Non-Travel,208,Research & Development,8,4,Medical,1,18490,141945,3,Female,52,3,2,Healthcare Representative,3,Married,4148,12250,0,Y,No,12,3,4,80,1,15,5,3,14,11,2,9,Company Website
35,Current employee,Non-Travel,208,Research & Development,8,4,Life Sciences,1,18492,141947,3,Female,52,3,2,Healthcare Representative,3,Married,4148,12250,1,Y,No,12,3,4,80,1,15,5,3,14,11,2,9,Company Website
35,Current employee,Non-Travel,208,Research & Development,8,4,Medical,1,18494,141949,3,Female,52,3,2,Healthcare Representative,3,Married,4148,12250,0,Y,No,12,3,4,80,1,15,5,3,14,11,2,9,Company Website
35,Current employee,Non-Travel,208,Research & Development,8,4,Life Sciences,1,18496,141951,3,Female,52,3,2,Healthcare Representative,3,Married,4148,12250,1,Y,No,12,3,4,80,1,15,5,3,14,11,2,9,Company Website
35,Current employee,Non-Travel,208,Research & Development,8,4,Medical,1,18498,141953,3,Female,52,3,2,Healthcare Representative,3,Married,4148,12250,0,Y,No,12,3,4,80,1,15,5,3,14,11,2,9,Company Website
35,Current employee,Non-Travel,208,Research & Development,8,4,Life Sciences,1,18500,141955,3,Female,52,3,2,Healthcare Representative,3,Married,4148,12250,1,Y,No,12,3,4,80,1,15,5,3,14,11,2,9,Company Website
35,Current employee,Non-Travel,208,Research & Development,8,4,Medical,1,18502,141957,3,Female,52,3,2,Healthcare Representative,3,Married,4148,12250,0,Y,No,12,3,4,80,1,15,5,3,14,11,2,9,Company Website
35,Current employee,Travel_Frequently,146,Research & Development,2,4,Medical,1,18856,142311,4,Female,88,3,2,Research Scientist,2,Divorced,5433,19332,1,Y,No,12,3,3,80,1,11,2,3,11,8,7,9,Seek
35,Current employee,Travel_Frequently,146,Research & Development,2,4,Life Sciences,1,18857,142312,4,Female,88,3,2,Research Scientist,2,Divorced,5433,19332,2,Y,No,12,3,3,80,1,11,2,3,11,8,7,9,Seek
35,Current employee,Travel_Frequently,146,Research & Development,2,4,Medical,1,18861,142316,4,Female,88,3,2,Research Scientist,2,Divorced,5433,19332,1,Y,No,12,3,3,80,1,11,2,3,11,8,7,9,Seek
35,Current employee,Travel_Frequently,146,Research & Development,2,4,Life Sciences,1,18862,142317,4,Female,88,3,2,Research Scientist,2,Divorced,5433,19332,2,Y,No,12,3,3,80,1,11,2,3,11,8,7,9,Seek
35,Current employee,Travel_Frequently,146,Research & Development,2,4,Medical,1,18864,142319,4,Female,88,3,2,Research Scientist,2,Divorced,5433,19332,1,Y,No,12,3,3,80,1,11,2,3,11,8,7,9,Seek
35,Current employee,Travel_Frequently,146,Research & Development,2,4,Life Sciences,1,18865,142320,4,Female,88,3,2,Research Scientist,2,Divorced,5433,19332,2,Y,No,12,3,3,80,1,11,2,3,11,8,7,9,Seek
35,Current employee,Travel_Frequently,146,Research & Development,2,4,Medical,1,18869,142324,4,Female,88,3,2,Research Scientist,2,Divorced,5433,19332,1,Y,No,12,3,3,80,1,11,2,3,11,8,7,9,Seek
35,Current employee,Travel_Frequently,146,Research & Development,2,4,Life Sciences,1,18870,142325,4,Female,88,3,2,Research Scientist,2,Divorced,5433,19332,2,Y,No,12,3,3,80,1,11,2,3,11,8,7,9,Seek
35,Current employee,Non-Travel,1180,Research & Development,2,2,Medical,1,19192,142647,4,Female,89,3,1,Human Resources,4,Divorced,3195,4167,4,Y,Yes,18,3,1,80,3,8,2,3,2,2,2,2,LinkedIn
35,Current employee,Non-Travel,1180,Research & Development,2,2,Life Sciences,1,19194,142649,4,Female,89,3,1,Human Resources,4,Divorced,3195,4167,0,Y,Yes,18,3,1,80,3,8,2,3,2,2,2,2,LinkedIn
