Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,Application ID,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Employee Source
29,Current employee,Travel_Rarely,232,Research & Development,19,3,Technical Degree,1,22078,145533,4,Male,97,3,2,Sales Executive,1,Married,5561,15975,0,Y,No,16,3,4,80,1,6,2,1,5,3,0,4,Seek
29,Current employee,Travel_Rarely,232,Research & Development,19,3,Medical,1,22080,145535,4,Male,97,3,2,Sales Executive,1,Married,5561,15975,7,Y,No,16,3,4,80,1,6,2,1,5,3,0,4,Seek
29,Current employee,Travel_Rarely,232,Research & Development,19,3,Technical Degree,1,22081,145536,4,Male,97,3,2,Sales Executive,1,Married,5561,15975,0,Y,No,16,3,4,80,1,6,2,1,5,3,0,4,Seek
29,Current employee,Travel_Rarely,232,Research & Development,19,3,Medical,1,22082,145537,4,Male,97,3,2,Sales Executive,1,Married,5561,15975,7,Y,No,16,3,4,80,1,6,2,1,5,3,0,4,Seek
29,Current employee,Travel_Rarely,136,Research & Development,1,3,Life Sciences,1,22181,145636,1,Male,32,3,2,Healthcare Representative,1,Married,5373,6225,0,Y,No,12,3,1,80,1,6,5,2,5,3,0,2,Company Website
29,Current employee,Travel_Rarely,136,Research & Development,1,3,Life Sciences,1,22183,145638,1,Male,32,3,2,Healthcare Representative,1,Married,5373,6225,0,Y,No,12,3,1,80,1,6,5,2,5,3,0,2,Company Website
29,Current employee,Travel_Rarely,136,Research & Development,1,3,Life Sciences,1,22185,145640,1,Male,32,3,2,Healthcare Representative,1,Married,5373,6225,0,Y,No,12,3,1,80,1,6,5,2,5,3,0,2,Company Website
29,Current employee,Travel_Rarely,136,Research & Development,1,3,Life Sciences,1,22186,145641,1,Male,32,3,2,Healthcare Representative,1,Married,5373,6225,0,Y,No,12,3,1,80,1,6,5,2,5,3,0,2,Company Website
29,Current employee,Travel_Rarely,136,Research & Development,1,3,Life Sciences,1,22189,145644,1,Male,32,3,2,Healthcare Representative,1,Married,5373,6225,0,Y,No,12,3,1,80,1,6,5,2,5,3,0,2,Company Website
29,Current employee,Travel_Rarely,136,Research & Development,1,3,Life Sciences,1,22191,145646,1,Male,32,3,2,Healthcare Representative,1,Married,5373,6225,0,Y,No,12,3,1,80,1,6,5,2,5,3,0,2,Company Website
29,Current employee,Travel_Rarely,136,Research & Development,1,3,Life Sciences,1,22193,145648,1,Male,32,3,2,Healthcare Representative,1,Married,5373,6225,0,Y,No,12,3,1,80,1,6,5,2,5,3,0,2,Company Website
29,Current employee,Travel_Rarely,136,Research & Development,1,3,Life Sciences,1,22194,145649,1,Male,32,3,2,Healthcare Representative,1,Married,5373,6225,0,Y,No,12,3,1,80,1,6,5,2,5,3,0,2,Company Website
29,Current employee,Travel_Frequently,1404,Sales,20,3,Technical Degree,1,22326,145781,4,Male,98,3,3,Sales Executive,1,Single,10448,5843,6,Y,Yes,13,3,2,80,0,15,2,2,2,2,2,2,Company Website
29,Current employee,Travel_Frequently,1404,Sales,20,3,Other,1,22327,145782,4,Male,98,3,3,Sales Executive,1,Single,10448,5843,7,Y,Yes,13,3,2,80,0,15,2,2,2,2,2,2,Company Website
29,Current employee,Travel_Frequently,1404,Sales,20,3,Technical Degree,1,22329,145784,4,Male,98,3,3,Sales Executive,1,Single,10448,5843,6,Y,Yes,13,3,2,80,0,15,2,2,2,2,2,2,Company Website
29,Current employee,Travel_Frequently,1404,Sales,20,3,Other,1,22330,145785,4,Male,98,3,3,Sales Executive,1,Single,10448,5843,7,Y,Yes,13,3,2,80,0,15,2,2,2,2,2,2,Company Website
29,Current employee,Travel_Frequently,1404,Sales,20,3,Technical Degree,1,22334,145789,4,Male,98,3,3,Sales Executive,1,Single,10448,5843,6,Y,Yes,13,3,2,80,0,15,2,2,2,2,2,2,Company Website
29,Current employee,Travel_Frequently,1404,Sales,20,3,Other,1,22335,145790,4,Male,98,3,3,Sales Executive,1,Single,10448,5843,7,Y,Yes,13,3,2,80,0,15,2,2,2,2,2,2,Company Website
29,Current employee,Travel_Frequently,1404,Sales,20,3,Technical Degree,1,22337,145792,4,Male,98,3,3,Sales Executive,1,Single,10448,5843,6,Y,Yes,13,3,2,80,0,15,2,2,2,2,2,2,Company Website
29,Current employee,Travel_Frequently,1404,Sales,20,3,Other,1,22338,145793,4,Male,98,3,3,Sales Executive,1,Single,10448,5843,7,Y,Yes,13,3,2,80,0,15,2,2,2,2,2,2,Company Website
29,Current employee,Travel_Rarely,590,Research & Development,4,3,Technical Degree,1,23221,146676,4,Male,100,3,2,Sales Executive,3,Divorced,6728,14255,7,Y,No,12,3,4,80,2,12,3,3,6,3,0,1,Adzuna
29,Current employee,Travel_Rarely,590,Research & Development,4,3,Life Sciences,1,23223,146678,4,Male,100,3,2,Sales Executive,3,Divorced,6728,14255,5,Y,No,12,3,4,80,2,12,3,3,6,3,0,1,Adzuna
29,Current employee,Travel_Rarely,590,Research & Development,4,3,Technical Degree,1,23224,146679,4,Male,100,3,2,Sales Executive,3,Divorced,6728,14255,7,Y,No,12,3,4,80,2,12,3,3,6,3,0,1,Adzuna
29,Current employee,Travel_Rarely,590,Research & Development,4,3,Life Sciences,1,23225,?????,4,Male,100,3,2,Sales Executive,3,Divorced,6728,14255,5,Y,No,12,3,4,80,2,12,3,3,6,3,0,1,Adzuna
29,Current employee,Travel_Rarely,590,Research & Development,4,3,Technical Degree,1,23229,146684,4,Male,100,3,2,Sales Executive,3,Divorced,6728,14255,7,Y,No,12,3,4,80,2,12,3,3,6,3,0,1,Adzuna
29,Current employee,Travel_Rarely,590,Research & Development,4,3,Life Sciences,1,23231,146686,4,Male,100,3,2,Sales Executive,3,Divorced,6728,14255,5,Y,No,12,3,4,80,2,12,3,3,6,3,0,1,Adzuna
29,Current employee,Travel_Rarely,590,Research & Development,4,3,Technical Degree,1,23232,146687,4,Male,100,3,2,Sales Executive,3,Divorced,6728,14255,7,Y,No,12,3,4,80,2,12,3,3,6,3,0,1,Adzuna
29,Current employee,Travel_Rarely,590,Research & Development,4,3,Life Sciences,1,23233,146688,4,Male,100,3,2,Sales Executive,3,Divorced,6728,14255,5,Y,No,12,3,4,80,2,12,3,3,6,3,0,1,Adzuna
29,Current employee,Travel_Rarely,1378,Research & Development,13,2,Other,1,23332,146787,4,Male,36,2,2,Laboratory Technician,2,Married,4025,23679,4,Y,Yes,13,4,1,80,1,10,2,3,4,3,0,3,Referral
29,Current employee,Travel_Rarely,1378,Research & Development,13,2,Medical,1,23335,146790,4,Male,36,2,2,Laboratory Technician,2,Married,4025,23679,1,Y,Yes,13,4,1,80,1,10,2,3,4,3,0,3,Referral
29,Current employee,Travel_Rarely,1378,Research & Development,13,2,Other,1,23336,146791,4,Male,36,2,2,Laboratory Technician,2,Married,4025,23679,4,Y,Yes,13,3,1,80,1,10,2,3,4,3,0,3,Referral
29,Current employee,Travel_Rarely,1378,Research & Development,13,2,Medical,1,23337,146792,4,Male,36,2,2,Laboratory Technician,2,Married,4025,23679,1,Y,Yes,13,3,1,80,1,10,2,3,4,3,0,3,Referral
29,Current employee,Travel_Rarely,1378,Research & Development,13,2,Other,1,23340,146795,4,Male,36,2,2,Laboratory Technician,2,Married,4025,23679,4,Y,Yes,13,4,1,80,1,10,2,3,4,3,0,3,Referral
29,Current employee,Travel_Rarely,1378,Research & Development,13,2,Medical,1,23343,146798,4,Male,36,2,2,Laboratory Technician,2,Married,4025,23679,1,Y,Yes,13,4,1,80,1,10,2,3,4,3,0,3,Referral
29,Current employee,Travel_Rarely,1378,Research & Development,13,2,Other,1,23344,146799,4,Male,36,2,2,Laboratory Technician,2,Married,4025,23679,4,Y,Yes,13,3,1,80,1,10,2,3,4,3,0,3,Referral
29,Current employee,Travel_Rarely,1378,Research & Development,13,2,Medical,1,23345,146800,4,Male,36,2,2,Laboratory Technician,2,Married,4025,23679,1,Y,Yes,13,3,1,80,1,10,2,3,4,3,0,3,Referral
29,Current employee,Travel_Rarely,468,Research & Development,28,4,Medical,1,23348,146803,4,Female,36,2,1,Research Scientist,1,Single,3785,8489,1,Y,No,14,3,2,80,0,5,3,1,5,4,0,4,Jora
29,Current employee,Travel_Rarely,468,Research & Development,28,4,Technical Degree,1,23351,146806,4,Female,36,2,1,Research Scientist,1,Single,3785,8489,4,Y,No,14,3,2,80,0,5,3,1,5,4,0,4,Jora
29,Current employee,Travel_Rarely,468,Research & Development,28,4,Medical,1,23352,146807,4,Female,36,2,1,Research Scientist,1,Single,3785,8489,1,Y,No,14,3,2,80,0,5,3,1,5,4,0,4,Jora
29,Current employee,Travel_Rarely,468,Research & Development,28,4,Technical Degree,1,23353,146808,4,Female,36,2,1,Research Scientist,1,Single,3785,8489,4,Y,No,14,3,2,80,0,5,3,1,5,4,0,4,Jora
29,Current employee,Travel_Rarely,468,Research & Development,28,4,Medical,1,23356,146811,4,Female,36,2,1,Research Scientist,1,Single,3785,8489,1,Y,No,14,3,2,80,0,5,3,1,5,4,0,4,Jora
29,Current employee,Travel_Rarely,468,Research & Development,28,4,Technical Degree,1,23359,146814,4,Female,36,2,1,Research Scientist,1,Single,3785,8489,4,Y,No,14,3,2,80,0,5,3,1,5,4,0,4,Jora
29,Current employee,Travel_Rarely,468,Research & Development,28,4,Medical,1,23360,146815,4,Female,36,2,1,Research Scientist,1,Single,3785,8489,1,Y,No,14,3,2,80,0,5,3,1,5,4,0,4,Jora
29,Current employee,Travel_Rarely,468,Research & Development,28,4,Technical Degree,1,23361,146816,4,Female,36,2,1,Research Scientist,1,Single,3785,8489,4,Y,No,14,3,2,80,0,5,3,1,5,4,0,4,Jora
27,Voluntary Resignation,Travel_Frequently,1337,Human Resources,22,3,Human Resources,1,508,123963,1,Male,39,3,1,Research Scientist,1,Single,2960,17102,2,Y,No,11,3,3,80,0,8,2,3,4,2,1,3,Company Website
27,Voluntary Resignation,Travel_Frequently,1337,Human Resources,22,3,Other,1,510,123965,1,Male,39,3,1,Research Scientist,1,Single,2960,17102,4,Y,No,11,3,3,80,0,8,2,3,4,2,1,3,Company Website
27,Voluntary Resignation,Travel_Frequently,1337,Human Resources,22,3,Human Resources,1,511,123966,1,Male,39,3,1,Research Scientist,1,Single,2960,17102,2,Y,No,11,3,3,80,0,8,2,3,4,2,1,3,Jora
27,Voluntary Resignation,Travel_Frequently,1337,Human Resources,22,3,Other,1,512,123967,1,Male,39,3,1,Research Scientist,1,Single,2960,17102,4,Y,No,11,3,3,80,0,8,2,3,4,2,1,3,Indeed
27,Voluntary Resignation,Travel_Frequently,1337,Human Resources,22,3,Human Resources,1,518,123973,1,Male,39,3,1,Research Scientist,1,Single,2960,17102,2,Y,No,11,3,3,80,0,8,2,3,4,2,1,3,Company Website
27,Voluntary Resignation,Travel_Frequently,1337,Human Resources,22,3,Other,1,520,123975,1,Male,39,3,1,Research Scientist,1,Single,2960,17102,4,Y,No,11,3,3,80,0,8,2,3,4,2,1,3,Company Website
27,Voluntary Resignation,Travel_Frequently,1337,Human Resources,22,3,Human Resources,1,521,123976,1,Male,39,3,1,Research Scientist,1,Single,2960,17102,2,Y,No,11,3,3,80,0,8,2,3,4,2,1,3,Jora
27,Voluntary Resignation,Travel_Frequently,1337,Human Resources,22,3,Other,1,522,123977,1,Male,39,3,1,Research Scientist,1,Single,2960,17102,4,Y,No,11,3,3,80,0,8,2,3,4,2,1,3,Indeed
27,Voluntary Resignation,Travel_Rarely,135,Research & Development,17,4,Life Sciences,1,7121,130576,2,Male,57,2,1,Laboratory Technician,3,Single,3894,9129,5,Y,No,16,3,3,80,0,4,3,3,2,2,1,2,Jora
27,Voluntary Resignation,Travel_Rarely,135,Research & Development,17,4,Medical,1,7123,130578,2,Male,57,2,1,Laboratory Technician,3,Single,3894,9129,1,Y,No,16,4,3,80,0,4,3,3,2,2,1,2,Jora
27,Voluntary Resignation,Travel_Rarely,135,Research & Development,17,4,Life Sciences,1,7126,130581,2,Male,57,2,1,Laboratory Technician,3,Single,3894,9129,5,Y,No,16,3,3,80,0,4,3,3,2,2,1,2,Recruit.net
27,Voluntary Resignation,Travel_Rarely,135,Research & Development,17,4,Medical,1,7127,130582,2,Male,57,2,1,Laboratory Technician,3,Single,3894,9129,1,Y,No,16,3,3,80,0,4,3,3,2,2,1,2,Jora
27,Voluntary Resignation,Travel_Rarely,135,Research & Development,17,4,Life Sciences,1,7129,130584,2,Male,57,2,1,Laboratory Technician,3,Single,3894,9129,5,Y,No,16,3,3,80,0,4,3,3,2,2,1,2,Jora
27,Voluntary Resignation,Travel_Rarely,135,Research & Development,17,4,Medical,1,7131,130586,2,Male,57,2,1,Laboratory Technician,3,Single,3894,9129,1,Y,No,16,4,3,80,0,4,3,3,2,2,1,2,Jora
27,Voluntary Resignation,Travel_Rarely,135,Research & Development,17,4,Life Sciences,1,7134,130589,2,Male,57,2,1,Laboratory Technician,3,Single,3894,9129,5,Y,No,16,3,3,80,0,4,3,3,2,2,1,2,Recruit.net
27,Voluntary Resignation,Travel_Rarely,135,Research & Development,17,4,Medical,1,7135,130590,2,Male,57,2,1,Laboratory Technician,3,Single,3894,9129,1,Y,No,16,3,3,80,0,4,3,3,2,2,1,2,Jora
27,Voluntary Resignation,Travel_Rarely,1420,Sales,2,1,Marketing,1,7927,131382,3,Male,85,3,1,Sales Representative,1,Divorced,3041,16346,0,Y,No,11,4,2,80,1,5,3,3,4,3,0,2,Company Website
27,Voluntary Resignation,Travel_Rarely,1420,Sales,2,1,Life Sciences,1,7929,131384,3,Male,85,3,1,Sales Representative,1,Divorced,3041,16346,8,Y,No,11,3,2,80,1,5,3,3,4,3,0,2,Company Website
27,Voluntary Resignation,Travel_Rarely,1420,Sales,2,1,Marketing,1,7931,131386,3,Male,85,3,1,Sales Representative,1,Divorced,3041,16346,0,Y,No,11,3,2,80,1,5,3,3,4,3,0,2,Jora
27,Voluntary Resignation,Travel_Rarely,1420,Sales,2,1,Life Sciences,1,7932,131387,3,Male,85,3,1,Sales Representative,1,Divorced,3041,16346,8,Y,No,11,3,2,80,1,5,3,3,4,3,0,2,Seek
27,Voluntary Resignation,Travel_Rarely,1420,Sales,2,1,Marketing,1,7935,131390,3,Male,85,3,1,Sales Representative,1,Divorced,3041,16346,0,Y,No,11,4,2,80,1,5,3,3,4,3,0,2,Company Website
27,Voluntary Resignation,Travel_Rarely,1420,Sales,2,1,Life Sciences,1,7937,131392,3,Male,85,3,1,Sales Representative,1,Divorced,3041,16346,8,Y,No,11,3,2,80,1,5,3,3,4,3,0,2,Company Website
27,Voluntary Resignation,Travel_Rarely,1420,Sales,2,1,Marketing,1,7939,131394,3,Male,85,3,1,Sales Representative,1,Divorced,3041,16346,0,Y,No,11,3,2,80,1,5,3,3,4,3,0,2,Jora
27,Voluntary Resignation,Travel_Rarely,1420,Sales,2,1,Life Sciences,1,7940,131395,3,Male,85,3,1,Sales Representative,1,Divorced,3041,16346,8,Y,No,11,3,2,80,1,5,3,3,4,3,0,2,Seek
27,Voluntary Resignation,Travel_Rarely,1420,Sales,2,1,Marketing,1,11084,134539,3,Female,67,3,2,Healthcare Representative,4,Married,5855,17369,0,Y,Yes,11,3,3,80,2,10,2,1,9,7,8,5,Adzuna
27,Voluntary Resignation,Travel_Rarely,1420,Sales,2,1,Life Sciences,1,11085,134540,3,Female,67,3,2,Healthcare Representative,4,Married,5855,17369,0,Y,Yes,11,3,3,80,2,10,2,1,9,7,8,5,Adzuna
27,Voluntary Resignation,Travel_Rarely,1420,Sales,2,1,Marketing,1,11087,134542,3,Female,67,3,2,Healthcare Representative,4,Married,5855,17369,0,Y,Yes,11,3,3,80,2,10,2,1,9,7,8,5,GlassDoor
27,Voluntary Resignation,Travel_Rarely,1420,Sales,2,1,Life Sciences,1,11088,134543,3,Female,67,3,2,Healthcare Representative,4,Married,5855,17369,0,Y,Yes,11,3,3,80,2,10,2,1,9,7,8,5,Company Website
27,Voluntary Resignation,Travel_Rarely,1420,Sales,2,1,Marketing,1,11092,134547,3,Female,67,3,2,Healthcare Representative,4,Married,5855,17369,0,Y,Yes,11,3,3,80,2,10,2,1,9,7,8,5,Adzuna
27,Voluntary Resignation,Travel_Rarely,1420,Sales,2,1,Life Sciences,1,11093,134548,3,Female,67,3,2,Healthcare Representative,4,Married,5855,17369,0,Y,Yes,11,3,3,80,2,10,2,1,9,7,8,5,Adzuna
27,Voluntary Resignation,Travel_Rarely,1420,Sales,2,1,Marketing,1,11095,134550,3,Female,67,3,2,Healthcare Representative,4,Married,5855,17369,0,Y,Yes,11,3,3,80,2,10,2,1,9,7,8,5,GlassDoor
27,Voluntary Resignation,Travel_Rarely,1420,Sales,2,1,Life Sciences,1,11096,134551,3,Female,67,3,2,Healthcare Representative,4,Married,5855,17369,0,Y,Yes,11,3,3,80,2,10,2,1,9,7,8,5,Company Website
27,Voluntary Resignation,Travel_Rarely,135,Research & Development,17,4,Life Sciences,1,15966,139421,4,Female,51,3,1,Research Scientist,3,Single,2394,25681,1,Y,Yes,13,4,4,80,0,8,2,3,8,2,7,7,Company Website
27,Voluntary Resignation,Travel_Rarely,135,Research & Development,17,4,Medical,1,15969,139424,4,Female,51,3,1,Research Scientist,3,Single,2394,25681,3,Y,Yes,13,3,4,80,0,8,2,3,8,2,7,7,Company Website
27,Voluntary Resignation,Travel_Rarely,135,Research & Development,17,4,Life Sciences,1,15970,139425,4,Female,51,3,1,Research Scientist,3,Single,2394,25681,1,Y,Yes,13,3,4,80,0,8,2,3,8,2,7,7,Indeed
27,Voluntary Resignation,Travel_Rarely,135,Research & Development,17,4,Medical,1,15971,139426,4,Female,51,3,1,Research Scientist,3,Single,2394,25681,3,Y,Yes,13,3,4,80,0,8,2,3,8,2,7,7,Seek
27,Voluntary Resignation,Travel_Rarely,135,Research & Development,17,4,Life Sciences,1,15974,139429,4,Female,51,3,1,Research Scientist,3,Single,2394,25681,1,Y,Yes,13,4,4,80,0,8,2,3,8,2,7,7,Company Website
27,Voluntary Resignation,Travel_Rarely,135,Research & Development,17,4,Medical,1,15977,139432,4,Female,51,3,1,Research Scientist,3,Single,2394,25681,3,Y,Yes,13,3,4,80,0,8,2,3,8,2,7,7,Company Website
27,Voluntary Resignation,Travel_Rarely,135,Research & Development,17,4,Life Sciences,1,15978,139433,4,Female,51,3,1,Research Scientist,3,Single,2394,25681,1,Y,Yes,13,3,4,80,0,8,2,3,8,2,7,7,Indeed
27,Voluntary Resignation,Travel_Rarely,135,Research & Development,17,4,Medical,1,15979,139434,4,Female,51,3,1,Research Scientist,3,Single,2394,25681,3,Y,Yes,13,3,4,80,0,8,2,3,8,2,7,7,Seek
27,Voluntary Resignation,Travel_Frequently,1337,Human Resources,22,3,Human Resources,1,22053,145508,1,Female,32,2,1,Human Resources,2,Married,2863,19555,1,Y,No,12,3,1,80,0,1,2,3,1,0,0,0,Recruit.net
27,Voluntary Resignation,Travel_Frequently,1337,Human Resources,22,3,Other,1,22056,145511,1,Female,32,2,1,Human Resources,2,Married,2863,19555,0,Y,No,12,3,1,80,0,1,2,3,1,0,0,0,Recruit.net
27,Voluntary Resignation,Travel_Frequently,1337,Human Resources,22,3,Human Resources,1,22059,145514,1,Female,32,2,1,Human Resources,2,Married,2863,19555,1,Y,No,12,3,1,80,0,1,2,3,1,0,0,0,Seek
27,Voluntary Resignation,Travel_Frequently,1337,Human Resources,22,3,Other,1,22060,145515,1,Female,32,2,1,Human Resources,2,Married,2863,19555,0,Y,No,12,3,1,80,0,1,2,3,1,0,0,0,Indeed
27,Voluntary Resignation,Travel_Frequently,1337,Human Resources,22,3,Human Resources,1,22061,145516,1,Female,32,2,1,Human Resources,2,Married,2863,19555,1,Y,No,12,3,1,80,0,1,2,3,1,0,0,0,Recruit.net
27,Voluntary Resignation,Travel_Frequently,1337,Human Resources,22,3,Other,1,22064,145519,1,Female,32,2,1,Human Resources,2,Married,2863,19555,0,Y,No,12,3,1,80,0,1,2,3,1,0,0,0,Recruit.net
27,Voluntary Resignation,Travel_Frequently,1337,Human Resources,22,3,Human Resources,1,22067,145522,1,Female,32,2,1,Human Resources,2,Married,2863,19555,1,Y,No,12,3,1,80,0,1,2,3,1,0,0,0,Seek
27,Voluntary Resignation,Travel_Frequently,1337,Human Resources,22,3,Other,1,22068,145523,1,Female,32,2,1,Human Resources,2,Married,2863,19555,0,Y,No,12,3,1,80,0,1,2,3,1,0,0,0,Indeed
27,Current employee,Travel_Rarely,591,Research & Development,2,1,Medical,1,71,123526,1,Male,40,3,1,Laboratory Technician,2,Married,3468,16632,9,Y,No,12,3,4,80,1,6,3,3,2,2,2,2,Seek
27,Current employee,Travel_Rarely,591,Research & Development,2,1,Life Sciences,1,73,123528,1,Male,40,3,1,Laboratory Technician,2,Married,3468,16632,1,Y,No,12,4,4,80,1,6,3,3,2,2,2,2,Seek
27,Current employee,Travel_Rarely,591,Research & Development,2,1,Medical,1,75,123530,1,Male,40,3,1,Laboratory Technician,2,Married,3468,16632,9,Y,No,12,3,4,80,1,6,3,3,2,2,2,2,Indeed
27,Current employee,Travel_Rarely,591,Research & Development,2,1,Life Sciences,1,76,123531,1,Male,40,3,1,Laboratory Technician,2,Married,3468,16632,1,Y,No,12,3,4,80,1,6,3,3,2,2,2,2,Seek
27,Current employee,Travel_Rarely,591,Research & Development,2,1,Medical,1,79,123534,1,Male,40,3,1,Laboratory Technician,2,Married,3468,16632,9,Y,No,12,3,4,80,1,6,3,3,2,2,2,2,Seek
27,Current employee,Travel_Rarely,591,Research & Development,2,1,Medical,1,80,123535,4,Male,79,2,1,Research Scientist,3,Married,3388,21777,0,Y,Yes,17,3,1,80,1,2,0,2,1,0,0,0,Company Website
27,Current employee,Travel_Rarely,591,Research & Development,2,1,Medical,1,83,123538,4,Female,33,1,1,Sales Representative,3,Divorced,2351,12253,0,Y,No,16,4,4,80,1,3,3,2,2,2,1,0,Company Website
27,Current employee,Travel_Rarely,591,Research & Development,2,1,Life Sciences,1,88,123543,1,Male,40,3,1,Laboratory Technician,2,Married,3468,16632,1,Y,No,12,4,4,80,1,6,3,3,2,2,2,2,Seek
27,Current employee,Travel_Rarely,591,Research & Development,2,1,Medical,1,90,123545,1,Male,40,3,1,Laboratory Technician,2,Married,3468,16632,9,Y,No,12,3,4,80,1,6,3,3,2,2,2,2,Indeed
27,Current employee,Travel_Rarely,591,Research & Development,2,1,Life Sciences,1,91,123546,1,Male,40,3,1,Laboratory Technician,2,Married,3468,16632,1,Y,No,12,3,4,80,1,6,3,3,2,2,2,2,Seek
27,Current employee,Travel_Rarely,798,Research & Development,6,4,Medical,1,252,123707,4,Female,49,2,2,Laboratory Technician,3,Single,4193,12682,0,Y,No,12,4,3,80,2,6,5,2,5,3,0,3,Recruit.net
